ID,QT_TOTAL_HIT_PAYWALL,DIASNAVEGADOS,NOTICIASLIDAS,VISITAS_CAPA,USOU_APP
8136,2,8,0,22,SIM
271664,0,1,1,0,NAO
334177,0,3,2,0,NAO
300635,0,55,349,88,SIM
188338,0,1,1,0,NAO
171865,2,1,0,0,NAO
275776,0,9,8,0,NAO
239093,0,4,4,0,NAO
3915,0,1,1,2,NAO
289041,2,7,13,0,NAO
370074,0,13,11,0,NAO
260369,22,19,0,45,SIM
70715,0,2,2,0,NAO
257367,0,54,247,174,NAO
366429,12,17,8,0,NAO
300070,16,15,4,0,NAO
345106,1,7,9,0,NAO
31641,32,55,1,131,SIM
193866,0,2,2,0,NAO
150090,0,29,2,21,SIM
344646,0,2,3,0,NAO
273526,0,2,2,0,NAO
36291,3,1,1,0,NAO
23617,0,2,0,0,NAO
190672,0,1,1,0,NAO
311102,2,13,21,5,NAO
175188,8,2,5,0,NAO
120106,0,1,1,0,NAO
70861,0,2,1,0,NAO
166578,0,35,7,64,NAO
237973,0,15,5,2,NAO
342746,0,2,2,0,NAO
65369,0,4,5,0,NAO
123709,58,48,0,224,SIM
141373,0,3,0,0,NAO
211532,0,2,2,0,NAO
65360,30,14,12,2,NAO
326736,0,10,5,0,NAO
229632,0,1,0,2,SIM
93957,0,1,1,0,NAO
94269,0,5,3,0,NAO
332417,10,11,0,64,SIM
5704,20,44,20,2,NAO
161779,0,3,1,8,SIM
41413,0,9,5,0,NAO
19031,0,12,3,0,NAO
194724,30,11,14,0,NAO
121211,0,2,2,0,NAO
32694,17,16,0,61,SIM
193025,6,11,0,10,SIM
11949,12,9,10,0,NAO
73508,11,27,0,34,SIM
29874,0,1,1,0,NAO
167491,0,10,1,15,NAO
344782,0,12,17,0,NAO
96014,0,11,4,0,NAO
16042,19,43,8,134,NAO
339134,0,13,15,0,NAO
46287,4,17,22,0,NAO
233617,0,2,7,0,NAO
57388,0,1,1,0,NAO
67074,1,10,15,0,NAO
62821,2,12,29,0,NAO
81148,4,20,22,0,NAO
302789,0,1,1,0,NAO
194923,0,3,3,2,NAO
27989,0,2,0,0,NAO
250134,3,2,0,14,SIM
360693,0,1,1,0,NAO
167292,0,1,2,0,NAO
351459,0,5,6,0,NAO
72651,4,11,16,1,NAO
255798,0,3,3,0,NAO
6170,2,14,14,2,NAO
61934,0,1,1,0,NAO
285417,0,1,0,0,NAO
192611,0,5,8,0,NAO
259227,14,8,0,20,SIM
338500,8,6,3,0,NAO
55124,0,3,3,1,NAO
35582,0,4,3,0,NAO
312318,0,1,0,0,NAO
300558,0,11,13,1,NAO
95122,4,14,0,21,SIM
36438,3,35,63,0,NAO
338277,6,23,0,150,SIM
276397,0,2,3,0,NAO
110280,56,37,0,201,SIM
172892,4,33,0,334,SIM
179206,47,55,24,186,NAO
354461,32,25,16,2,NAO
235152,24,16,11,0,NAO
362543,0,27,221,5,NAO
6307,0,2,6,0,NAO
353867,0,1,1,0,NAO
101796,0,1,1,0,NAO
168577,0,1,1,0,NAO
25080,0,1,1,0,NAO
296628,1,7,6,3,SIM
256264,0,4,3,0,NAO
347922,0,4,4,2,NAO
193805,2,2,5,0,NAO
222999,0,10,12,56,SIM
319262,0,2,2,0,NAO
224047,0,1,1,0,NAO
171511,0,4,5,0,NAO
172385,0,2,0,0,NAO
204138,0,6,7,0,NAO
47359,13,33,10,42,NAO
346651,2,26,35,0,NAO
144332,0,6,6,0,NAO
252563,5,14,12,0,NAO
303843,7,5,0,31,SIM
215482,84,24,12,3,NAO
361513,2,2,3,0,NAO
207041,45,39,16,120,NAO
66571,0,1,0,0,NAO
325849,0,2,2,0,NAO
66313,0,10,20,0,NAO
182719,0,4,4,0,NAO
154714,0,1,1,0,NAO
8682,14,56,104,526,SIM
185379,0,5,6,0,NAO
130496,0,1,1,0,NAO
319606,0,9,4,0,NAO
98402,0,16,8,0,NAO
215101,894,40,206,69,NAO
207168,0,9,9,0,NAO
10022,0,6,6,0,NAO
264784,39,22,9,114,SIM
92,40,44,0,221,SIM
120225,0,5,4,0,NAO
308177,6,6,3,0,NAO
62530,0,18,37,0,NAO
152500,0,5,2,0,NAO
80169,1,5,0,6,SIM
254417,0,59,243,348,NAO
277028,43,33,14,0,NAO
49633,0,2,2,0,NAO
302523,22,14,0,61,SIM
221500,0,3,0,0,NAO
215704,7,15,9,1,NAO
138868,0,1,0,0,NAO
204645,0,58,693,1541,SIM
227889,0,7,4,1,NAO
319042,0,1,3,0,NAO
273853,53,29,0,152,SIM
81232,0,2,4,0,NAO
125348,0,6,0,0,NAO
328056,4,5,9,0,NAO
109094,0,4,7,0,NAO
278174,0,3,3,1,NAO
336296,0,1,1,0,NAO
150531,3,4,0,40,SIM
20185,0,1,1,0,NAO
363751,0,4,3,0,NAO
28754,0,13,18,0,NAO
142872,1,16,21,0,NAO
337137,0,4,2,0,NAO
149918,0,2,1,0,NAO
316299,0,4,0,7,SIM
12321,0,2,2,0,NAO
13448,14,13,11,1,NAO
182498,1,7,2,0,NAO
361886,0,2,2,0,NAO
39079,0,1,0,0,NAO
335121,28,42,0,236,SIM
195555,0,2,0,0,NAO
253345,5,18,15,20,NAO
337220,0,4,4,0,NAO
215422,43,48,0,362,SIM
299733,0,1,1,0,NAO
266487,0,1,2,0,NAO
227441,0,17,26,0,NAO
275728,0,1,1,0,NAO
200719,0,6,9,0,NAO
135105,72,23,7,0,NAO
339208,0,10,15,0,NAO
354982,0,57,214,447,SIM
307791,0,1,1,0,NAO
107836,0,9,11,0,NAO
182521,12,7,13,1,NAO
37734,5,14,17,0,NAO
204195,2,1,3,0,NAO
262246,1,14,17,28,SIM
308590,8,27,15,37,NAO
284854,0,4,5,0,NAO
203049,6,10,5,0,NAO
70250,30,26,8,102,SIM
74921,1,19,46,1,NAO
34511,6,16,13,0,NAO
217251,0,1,0,0,NAO
39924,0,3,1,0,NAO
354881,0,1,1,0,NAO
245894,0,11,12,1,NAO
273828,1,6,5,3,NAO
66489,0,5,3,0,NAO
56827,0,7,6,0,NAO
33708,0,9,9,0,NAO
125223,8,13,12,4,NAO
171271,12,11,16,0,NAO
67269,1,11,9,0,NAO
333264,0,1,1,0,NAO
166366,3,6,5,3,NAO
124032,2,8,10,0,NAO
125588,0,2,0,3,NAO
184720,0,5,5,0,NAO
289446,0,3,3,0,NAO
308833,0,52,166,24,NAO
67126,0,1,1,0,NAO
11396,0,12,5,0,NAO
191153,5,2,6,0,NAO
215535,0,20,28,0,NAO
203644,0,2,0,0,NAO
352263,0,1,1,0,NAO
98642,0,1,1,0,NAO
362749,78,30,30,38,SIM
276088,0,1,0,0,NAO
15101,0,60,426,187,NAO
345832,1,10,3,1,SIM
296845,68,49,32,0,NAO
364870,4,2,5,0,NAO
155990,0,1,0,0,NAO
350507,0,2,2,0,NAO
122980,0,1,2,0,NAO
331597,0,1,1,0,NAO
274191,0,2,3,0,NAO
280272,4,4,2,0,NAO
54341,2,12,7,15,NAO
64814,24,49,0,816,SIM
340825,2,35,9,63,NAO
242378,0,2,2,0,NAO
207405,0,1,1,0,NAO
357807,0,1,0,0,NAO
285335,0,13,15,5,NAO
324492,0,5,3,0,NAO
80670,0,2,2,0,NAO
229935,11,19,0,64,SIM
300053,0,15,25,0,NAO
213886,0,4,1,0,NAO
135471,0,3,4,0,NAO
343011,3,4,6,0,NAO
288479,0,2,0,0,NAO
326084,0,1,1,0,NAO
60352,0,1,1,0,NAO
160231,0,3,3,2,NAO
42710,0,1,1,0,NAO
256013,2,13,23,0,NAO
50414,0,3,4,0,NAO
292825,0,1,0,0,NAO
249469,0,2,2,0,NAO
112223,0,2,0,19,SIM
347890,0,55,314,18,NAO
248236,0,1,1,0,NAO
118417,0,6,6,0,NAO
145011,0,26,69,9,NAO
129547,0,2,2,0,NAO
280936,0,1,1,0,NAO
321938,2,5,4,14,SIM
159628,0,2,1,0,NAO
49997,0,5,5,0,NAO
352623,0,5,3,4,NAO
337389,1,6,12,3,NAO
181291,3,32,42,0,NAO
212494,0,55,116,352,SIM
230657,1,10,9,1,NAO
135280,8,25,36,0,NAO
203828,0,1,0,1,NAO
233665,10,18,11,30,SIM
264786,0,5,3,0,NAO
170015,10,21,0,32,SIM
338216,0,1,0,1,SIM
122918,0,2,1,0,NAO
245011,1,4,3,0,NAO
38738,0,2,3,0,NAO
134939,0,1,1,0,NAO
192749,0,1,1,0,NAO
184896,0,5,3,0,NAO
222303,0,1,1,0,NAO
299411,0,13,20,0,NAO
210752,0,1,1,0,NAO
146220,11,19,0,104,SIM
303361,26,26,35,37,NAO
316052,0,3,3,0,NAO
171648,0,6,4,0,NAO
142706,0,10,19,0,NAO
156524,0,1,1,0,NAO
249521,1,9,93,186,SIM
74401,2,11,0,82,SIM
312034,0,5,5,0,NAO
342960,1,1,0,0,NAO
219269,11,43,23,4,NAO
150318,0,2,2,0,NAO
363801,0,2,0,6,SIM
211020,12,41,0,174,SIM
10963,19,22,11,4,NAO
366015,0,1,1,0,NAO
365635,167,60,0,2963,SIM
281929,1,18,0,37,SIM
316875,0,14,7,0,NAO
240701,0,5,7,0,NAO
239988,0,34,98,136,SIM
289288,0,3,4,0,NAO
120336,0,2,3,0,NAO
261334,0,16,11,0,NAO
240305,0,2,0,1,NAO
165855,52,34,12,126,SIM
235531,0,3,0,3,NAO
275069,1,5,5,0,NAO
20602,8,1,0,23,SIM
65968,36,31,35,36,SIM
177392,0,43,37,88,NAO
349661,0,1,1,0,NAO
270858,0,4,4,0,NAO
41359,0,6,6,0,NAO
21796,0,3,5,0,NAO
242929,0,2,4,0,NAO
179089,8,5,24,0,NAO
43424,3,3,3,0,NAO
67738,0,3,4,1,NAO
45,0,11,18,0,NAO
337633,0,2,2,0,NAO
239856,12,11,9,0,NAO
67809,0,1,1,0,NAO
36931,26,19,9,2,NAO
21652,14,21,36,1,NAO
22605,8,14,11,0,NAO
218843,0,1,1,0,NAO
189395,4,7,8,0,NAO
187469,0,3,1,0,NAO
213111,32,20,16,0,NAO
46952,0,9,4,0,NAO
273836,1,6,8,0,NAO
67891,6,27,0,99,SIM
247234,0,2,2,0,NAO
226895,0,57,87,391,SIM
87691,0,3,3,0,NAO
71541,0,1,1,0,NAO
259262,0,1,0,0,NAO
232134,0,1,0,0,NAO
16934,3,22,0,31,SIM
94233,10,54,6,131,NAO
54014,0,5,5,0,NAO
101290,210,60,38,296,NAO
168686,2,16,18,7,NAO
67030,0,23,0,55,SIM
295046,8,8,17,0,NAO
165423,8,5,0,8,SIM
198940,0,3,0,0,NAO
239598,0,7,5,10,NAO
111272,0,14,24,0,NAO
331749,0,10,9,0,NAO
66343,0,1,1,0,NAO
162803,9,22,14,30,NAO
86294,0,2,1,0,NAO
222626,0,2,2,0,NAO
96327,0,5,5,1,NAO
70478,0,1,0,0,NAO
156084,0,19,33,6,NAO
205208,0,2,1,0,NAO
90467,0,1,1,0,NAO
352490,0,42,187,196,SIM
308040,1,1,0,1,NAO
271372,0,3,0,1,NAO
152759,5,4,0,14,SIM
70389,0,2,0,6,SIM
47595,0,2,2,0,NAO
159917,6,6,10,2,NAO
116604,3,26,0,109,SIM
316040,2,3,6,2,NAO
359263,0,1,1,0,NAO
330755,141,35,0,223,SIM
171669,13,17,13,0,NAO
99427,0,2,2,0,NAO
148382,0,2,0,0,NAO
180378,0,6,4,0,NAO
65246,0,11,11,0,NAO
341826,0,2,1,1,NAO
331689,24,18,16,2,NAO
154342,2,13,0,32,SIM
117618,9,5,0,20,SIM
36036,0,1,1,0,NAO
352112,76,23,14,4,NAO
24074,0,4,3,0,NAO
62983,1,1,0,0,NAO
361813,0,9,10,0,NAO
134593,5,9,7,0,NAO
32975,7,8,7,0,NAO
28029,7,7,0,20,SIM
80718,0,10,2,9,NAO
166620,38,14,10,10,NAO
267146,0,24,39,0,NAO
45615,0,3,4,0,NAO
79469,1,1,0,1,SIM
102117,57,55,76,329,SIM
69868,0,1,0,0,NAO
330620,0,2,1,0,NAO
30896,7,19,0,95,SIM
49258,10,15,13,1,NAO
191479,2,4,6,0,NAO
62967,1,8,9,0,NAO
85045,0,2,2,0,NAO
326964,0,53,109,310,SIM
166478,3,10,2,30,SIM
214693,0,3,3,0,NAO
134997,59,22,0,142,SIM
18668,30,42,0,204,SIM
116885,0,20,23,0,NAO
174374,0,2,2,0,NAO
70034,7,5,3,10,NAO
63215,14,56,0,258,SIM
152007,0,14,13,0,NAO
116434,0,24,38,0,NAO
204161,4,23,29,0,NAO
194220,0,37,178,62,NAO
224196,0,1,0,0,NAO
115770,2,3,1,0,NAO
76071,0,1,3,0,NAO
55182,9,9,7,0,NAO
149870,18,29,0,111,SIM
159050,14,50,19,325,SIM
252664,0,23,13,0,NAO
7473,0,51,102,106,NAO
256577,0,1,1,0,NAO
240457,3,5,7,0,NAO
302509,1,2,3,0,NAO
170970,0,1,0,0,NAO
294506,0,4,4,0,NAO
269216,0,1,1,0,NAO
334453,28,17,6,29,SIM
344113,5,2,1,0,NAO
297448,0,1,1,0,NAO
60513,9,18,0,32,SIM
25038,0,15,0,25,SIM
317266,1,1,0,3,SIM
324421,0,11,6,0,NAO
283764,0,2,2,0,NAO
146841,2,6,7,0,NAO
120546,1,9,10,0,NAO
317141,0,3,6,0,NAO
212905,4,14,24,4,NAO
293924,1,4,3,1,NAO
290305,0,2,2,0,NAO
269723,0,60,334,206,SIM
100063,0,2,2,1,NAO
45236,0,1,1,0,NAO
351007,9,10,11,3,NAO
98054,0,13,6,0,NAO
197080,6,3,4,0,NAO
159880,31,29,16,0,NAO
261271,0,38,58,0,NAO
81960,1,12,17,0,NAO
361990,0,1,0,0,NAO
364918,0,1,2,0,NAO
176949,0,21,36,0,NAO
336178,21,15,0,62,SIM
337773,0,4,3,0,NAO
62883,15,14,6,1,NAO
22705,1,10,2,0,NAO
241284,123,56,0,1346,SIM
56780,3,20,32,1,NAO
84950,0,1,1,0,NAO
317322,4,3,4,0,NAO
78473,24,10,3,20,SIM
309649,0,4,3,0,NAO
142340,6,31,10,85,NAO
62344,0,1,1,0,NAO
147695,1,12,16,0,NAO
102208,4,16,8,3,NAO
176147,0,1,0,0,NAO
270869,0,13,2,0,NAO
246419,0,1,1,0,NAO
321640,0,13,7,0,NAO
42767,0,4,1,3,NAO
208369,0,1,0,1,NAO
261078,38,24,1,264,SIM
196874,0,9,3,0,NAO
62162,6,12,0,47,SIM
128581,4,9,18,0,NAO
236395,0,8,8,0,NAO
241744,3,2,4,4,SIM
182365,0,1,1,0,NAO
33455,1,16,16,4,SIM
236024,0,9,7,0,NAO
141804,0,3,0,4,NAO
266071,40,27,17,0,NAO
282681,0,1,0,1,NAO
348423,1,6,0,34,SIM
283944,0,1,1,0,NAO
118852,8,9,0,11,SIM
30218,4,20,11,2,NAO
285767,0,1,1,0,NAO
202404,0,1,1,0,NAO
124470,9,1,4,0,NAO
152518,157,39,22,87,NAO
33413,0,1,1,0,NAO
194429,512,59,30,407,NAO
62498,14,24,16,19,NAO
39172,0,1,1,0,NAO
174477,0,1,0,0,NAO
96825,0,3,2,1,NAO
139101,0,23,30,52,SIM
353117,5,10,3,16,SIM
89470,0,7,3,0,NAO
356836,22,34,0,99,SIM
72139,6,10,6,13,SIM
10357,0,22,6,56,NAO
166232,0,1,1,0,NAO
101532,5,5,0,17,SIM
83228,0,2,4,0,NAO
16926,3,19,0,64,SIM
9801,0,2,0,0,NAO
237499,0,1,0,0,NAO
87256,0,2,1,0,NAO
175300,6,7,0,22,SIM
64073,2,22,0,84,SIM
126523,0,7,7,0,NAO
245779,0,15,21,2,NAO
16832,0,3,4,0,NAO
189186,7,7,0,23,SIM
194292,3,15,20,0,NAO
229515,6,8,6,1,NAO
288025,0,44,3,1,NAO
80625,0,3,5,0,NAO
175582,0,1,0,0,NAO
123102,2,2,0,0,NAO
338783,0,12,27,0,NAO
56193,0,1,1,0,NAO
76693,3,7,7,0,NAO
26486,1,9,9,1,NAO
45059,0,1,0,0,NAO
319167,5,17,0,91,SIM
16703,0,40,156,138,NAO
310580,0,1,1,0,NAO
126180,0,3,2,0,NAO
159669,2,10,4,23,SIM
239580,0,2,1,0,NAO
266036,0,1,1,0,NAO
233354,0,4,3,0,NAO
316632,0,6,6,0,NAO
58639,0,6,3,0,NAO
271417,5,10,10,1,NAO
339054,0,17,7,0,NAO
75939,0,29,34,11,NAO
20609,0,5,6,0,NAO
303407,0,12,7,8,NAO
112401,0,6,2,0,NAO
263644,0,3,4,0,NAO
78293,8,11,0,29,SIM
194831,60,36,0,322,SIM
118453,0,2,2,0,NAO
256785,2,3,0,8,SIM
183786,0,8,0,11,NAO
92513,0,2,2,0,NAO
197442,0,1,1,0,NAO
367571,0,2,1,0,NAO
133123,0,1,1,0,NAO
239702,11,13,7,0,NAO
218028,5,2,0,27,SIM
356440,4,17,8,27,NAO
184930,0,1,0,0,NAO
338508,0,4,3,0,NAO
46750,0,4,3,0,NAO
296975,6,16,22,0,NAO
112713,26,21,21,0,NAO
189207,0,1,1,0,NAO
35141,0,6,6,0,NAO
166716,18,15,0,88,SIM
69408,0,1,2,0,NAO
311694,2,3,8,0,NAO
72748,0,7,2,6,NAO
134636,9,10,10,10,NAO
76541,0,1,1,0,NAO
325918,9,11,0,31,SIM
223989,10,5,0,33,SIM
235391,0,2,2,0,NAO
136095,4,12,9,0,NAO
185237,0,1,0,0,NAO
227626,0,1,1,0,NAO
137889,0,1,1,0,NAO
218666,0,2,1,0,NAO
91676,11,48,0,228,SIM
223543,45,22,0,83,SIM
9605,0,1,1,0,NAO
326794,0,5,6,0,NAO
257059,0,4,2,0,NAO
251425,1,17,0,241,SIM
114098,0,34,164,1,NAO
341321,2,13,0,45,SIM
239660,0,4,3,0,NAO
106155,0,25,164,2,SIM
132548,0,2,2,0,NAO
79645,0,2,0,0,NAO
204670,0,2,3,0,NAO
220770,11,20,30,0,NAO
12067,0,1,1,0,NAO
75675,2,2,1,0,NAO
348854,0,20,5,23,NAO
241259,10,21,1,181,SIM
296366,8,9,0,27,SIM
297960,0,5,4,1,NAO
297161,2,10,11,0,NAO
118426,0,27,103,45,NAO
363322,33,46,7,248,SIM
204983,1,2,1,0,NAO
269163,0,3,4,0,NAO
206691,0,2,2,0,NAO
17573,6,11,12,0,NAO
220863,0,1,0,0,NAO
12385,0,1,1,0,NAO
308280,0,1,3,0,NAO
55269,0,1,1,0,NAO
20901,0,16,9,0,NAO
240951,70,58,52,147,NAO
126600,3,28,39,134,SIM
293954,0,1,2,0,NAO
70677,4,2,0,2,SIM
226098,1,5,3,0,NAO
244579,0,4,5,1,NAO
276543,0,40,32,199,SIM
35700,0,4,0,3,NAO
104199,1,3,3,0,NAO
4502,36,19,0,147,SIM
198394,0,1,0,0,NAO
30682,0,8,2,0,NAO
263896,2,31,17,0,NAO
137968,0,43,126,6,NAO
52359,22,14,7,9,NAO
184773,0,3,1,0,NAO
31558,0,19,7,0,NAO
240478,5,13,0,21,SIM
369403,1,12,8,0,NAO
118784,0,3,0,6,SIM
25906,3,2,0,7,SIM
66836,2,12,21,1,NAO
161831,0,2,4,0,NAO
323634,14,21,7,177,SIM
209677,0,3,3,2,NAO
362458,1,3,0,12,SIM
133862,0,2,2,0,NAO
221005,0,3,2,1,NAO
365521,3,6,6,5,NAO
299015,0,7,8,0,NAO
198418,0,2,1,0,NAO
216853,0,4,4,0,NAO
260333,0,2,4,0,NAO
234435,0,5,4,0,NAO
281781,31,30,57,0,NAO
66687,0,1,1,1,NAO
300873,0,1,1,0,NAO
88195,0,2,2,0,NAO
202227,0,21,25,0,NAO
278628,0,6,2,0,NAO
351365,0,5,5,0,NAO
105313,2,2,4,0,NAO
270035,13,28,21,1,NAO
187411,0,15,10,0,NAO
113017,2,6,4,0,NAO
86147,0,28,3,0,NAO
363730,0,37,69,10,SIM
67805,5,8,20,0,NAO
198525,20,14,0,23,SIM
152803,0,7,5,0,NAO
114455,0,60,675,496,NAO
349368,1,1,0,2,SIM
192297,0,6,6,0,NAO
191436,0,5,6,0,NAO
273632,0,14,6,2,NAO
207857,0,1,1,0,NAO
158987,0,2,1,1,SIM
708,0,2,3,0,NAO
244875,2,2,4,0,NAO
347052,1,13,17,0,NAO
285547,0,2,0,1,NAO
133356,0,5,7,0,NAO
40075,4,5,0,3,SIM
327502,0,3,3,0,NAO
53681,15,18,14,0,NAO
152034,0,1,0,0,NAO
22103,8,9,5,0,NAO
301440,0,2,2,0,NAO
130133,0,3,4,0,NAO
233340,0,1,1,0,NAO
8347,0,5,3,0,NAO
39463,0,7,5,0,NAO
98629,4,6,9,0,NAO
71597,30,13,0,90,SIM
113943,13,28,0,189,SIM
128696,24,19,24,0,NAO
41429,1,18,22,0,NAO
264995,0,1,1,0,NAO
224600,4,6,6,0,NAO
51780,0,3,5,2,NAO
333017,0,1,1,0,NAO
298284,28,25,20,28,SIM
14071,0,5,3,0,NAO
203135,0,1,1,0,NAO
158852,0,4,2,0,NAO
185895,0,4,2,0,NAO
121950,0,6,7,0,NAO
183390,0,4,3,0,NAO
91125,4,5,4,0,NAO
134060,0,1,1,0,NAO
205942,0,7,8,0,NAO
47415,0,4,4,0,NAO
329186,0,1,1,0,NAO
357426,4,7,11,0,NAO
126293,0,1,1,0,NAO
11260,0,12,13,0,NAO
69365,31,24,0,44,SIM
82053,0,2,0,0,NAO
337423,0,5,5,0,NAO
91233,1,3,0,8,SIM
165958,0,3,2,0,NAO
80090,18,26,0,145,SIM
129335,0,11,22,0,NAO
45440,15,51,0,221,SIM
258727,0,1,1,0,NAO
100446,0,8,6,1,NAO
311932,15,2,1,0,NAO
222758,0,1,1,0,NAO
289689,1,4,0,18,SIM
342096,0,3,4,0,NAO
69636,0,3,3,0,NAO
23955,0,3,0,2,NAO
265081,1,4,3,2,NAO
11702,0,1,2,0,NAO
24190,0,3,3,0,NAO
325698,0,1,1,0,NAO
362926,0,3,5,0,NAO
71087,25,22,14,2,NAO
265899,24,40,0,265,SIM
195120,2,5,1,4,SIM
244478,0,15,8,0,NAO
5291,0,11,13,0,NAO
19751,0,15,17,0,NAO
195898,0,8,9,0,NAO
32806,0,2,0,0,NAO
312663,5,4,3,0,NAO
216511,0,1,0,0,NAO
62464,1,12,10,0,NAO
83938,0,5,5,0,NAO
178913,0,3,2,0,NAO
269534,0,1,0,0,NAO
59330,19,42,0,423,SIM
369106,24,29,12,1,NAO
118519,9,34,0,82,SIM
199063,3,3,0,18,SIM
277354,0,1,2,0,NAO
51077,0,52,37,175,SIM
82130,0,6,3,0,NAO
179488,0,2,1,0,NAO
171100,8,50,4,220,SIM
191690,0,26,64,50,SIM
286538,0,1,1,0,NAO
95245,1,7,0,15,SIM
167677,1,1,0,4,SIM
317134,1,6,8,0,NAO
101706,0,1,1,0,NAO
244391,0,2,2,0,NAO
248537,0,4,5,0,NAO
346512,12,14,11,1,NAO
77819,0,2,1,0,NAO
128695,0,3,1,2,NAO
210739,0,2,2,0,NAO
88138,6,59,172,523,SIM
329506,0,45,74,81,SIM
203038,0,23,9,2,NAO
286446,1,1,0,0,NAO
207654,1,56,663,641,SIM
293520,4,8,0,13,SIM
355676,1,3,3,0,NAO
226308,4,12,15,1,NAO
204291,0,7,4,0,NAO
134796,0,1,1,0,NAO
37328,0,3,3,0,NAO
36958,0,2,1,0,NAO
193923,3,10,8,0,NAO
24727,9,12,11,26,NAO
204480,0,7,4,1,NAO
345156,0,3,1,0,NAO
178128,0,3,1,0,NAO
179520,0,8,10,0,NAO
313754,0,12,6,7,NAO
257561,0,3,4,0,NAO
91406,0,1,2,0,NAO
176122,0,2,1,0,NAO
368866,0,1,1,0,NAO
344246,13,34,14,34,NAO
97600,28,21,13,0,NAO
108122,0,5,6,0,NAO
126826,0,2,2,0,NAO
225584,0,2,2,0,NAO
142167,1,1,0,0,NAO
253947,0,29,53,27,SIM
263849,0,8,5,1,NAO
42997,0,2,2,0,NAO
123333,0,5,4,0,NAO
95731,2,3,5,0,NAO
189552,12,11,20,0,NAO
247402,0,2,2,0,NAO
223088,0,8,4,0,NAO
356027,61,52,0,215,SIM
216526,0,2,3,0,NAO
208366,0,1,1,0,NAO
114542,0,12,9,2,NAO
41997,0,7,3,0,NAO
68160,0,40,5,0,NAO
21122,0,12,8,2,NAO
355777,147,54,0,1049,SIM
87836,0,1,1,0,NAO
242263,0,13,22,0,NAO
190269,0,1,1,0,NAO
164524,0,1,2,0,NAO
101605,0,25,32,0,NAO
288949,1,2,0,2,SIM
128925,2,5,5,0,NAO
96193,0,3,0,3,SIM
75671,0,2,0,0,NAO
183675,1,9,10,0,NAO
189242,0,7,0,16,SIM
299113,0,3,5,0,NAO
151919,2,6,7,0,NAO
167489,46,39,21,0,NAO
349370,1,4,6,0,NAO
190207,0,3,3,0,NAO
120686,38,24,11,6,NAO
156646,17,27,10,9,NAO
246364,0,1,0,0,NAO
129576,0,11,15,0,NAO
362723,0,3,2,0,NAO
33800,0,10,4,0,NAO
17526,0,1,0,0,NAO
75299,0,4,2,4,NAO
14073,0,1,1,0,NAO
152876,36,28,10,0,NAO
14516,0,4,4,0,NAO
92281,3,15,19,0,NAO
245950,0,3,5,0,NAO
175462,0,4,2,6,NAO
165627,0,1,1,0,NAO
42988,0,1,1,0,NAO
197578,20,54,3,241,SIM
56923,123,47,0,383,SIM
301036,0,2,2,0,NAO
274415,0,6,5,0,NAO
102132,0,2,3,0,NAO
238665,0,1,1,0,NAO
142928,0,2,0,4,NAO
301116,0,2,3,0,NAO
207977,0,6,4,0,NAO
162404,1,1,0,0,NAO
352987,0,1,1,0,NAO
120538,0,5,3,0,NAO
140926,3,23,0,29,SIM
91258,0,3,3,0,NAO
285758,0,22,5,0,NAO
183005,6,34,0,127,SIM
353671,0,1,1,0,NAO
306515,4,2,0,1,SIM
293198,13,50,0,124,SIM
212522,7,19,22,3,NAO
192675,3,8,0,100,SIM
90119,0,7,3,1,NAO
29824,88,48,83,0,NAO
108052,0,6,6,0,NAO
79556,0,2,1,0,NAO
79283,29,33,13,37,NAO
327668,7,23,0,26,SIM
278102,0,15,18,0,NAO
332030,21,17,0,118,SIM
346717,0,1,0,7,SIM
188729,0,1,1,0,NAO
115195,33,21,13,0,NAO
348752,0,6,3,0,NAO
51188,4,31,70,23,SIM
328248,0,1,1,0,NAO
3166,7,56,0,118,SIM
288695,0,1,2,0,NAO
349868,0,3,3,1,NAO
80377,1,2,1,1,NAO
55427,4,5,0,34,SIM
42708,0,20,34,0,NAO
181439,1,3,1,0,NAO
61793,0,1,1,0,NAO
122854,18,5,0,26,SIM
175500,0,2,2,0,NAO
189652,1,2,0,3,SIM
368605,0,1,1,0,NAO
360414,0,2,2,2,NAO
26789,0,16,17,0,NAO
160925,0,2,2,0,NAO
51088,21,9,10,1,SIM
137527,0,1,1,0,NAO
67861,3,9,9,1,NAO
323425,0,1,1,0,NAO
153325,0,1,0,0,NAO
328612,0,10,0,40,SIM
268835,0,6,4,1,NAO
349887,0,4,0,5,SIM
305523,1,7,8,0,NAO
322168,0,1,1,0,NAO
170458,46,40,0,172,SIM
135046,0,20,26,0,NAO
319612,0,2,0,0,NAO
58784,0,2,2,0,NAO
320890,0,5,5,0,NAO
347939,10,9,9,0,NAO
244164,27,28,99,149,SIM
284533,1,2,6,3,NAO
134369,6,6,1,8,SIM
262777,0,5,5,3,SIM
202295,0,1,0,0,NAO
88211,0,1,2,0,NAO
155514,0,2,2,0,NAO
263432,0,5,7,2,NAO
214316,0,2,1,0,NAO
295227,0,10,10,15,SIM
314283,6,22,20,1,NAO
329906,7,11,0,14,SIM
65341,0,2,5,0,NAO
244524,10,32,64,3,NAO
181508,2,6,0,10,SIM
23309,21,58,341,106,SIM
8691,0,7,12,0,NAO
276273,3,3,0,4,SIM
15485,53,27,0,131,SIM
128394,0,39,55,0,NAO
