ID,PERFIL,PES_GENERO,PES_NASCIMENTO_DATA,ATR_PF_GEO_RENDA_FAM
345054,PROSPECT,M,29/04/1966 00:00:00,DE 3SM ATE 4SM
141834,PROSPECT,F,05/01/1984 00:00:00,DE 14SM ATE 25SM
48262,PROSPECT,M,,
189336,PROSPECT,M,,DE 8SM ATE 14SM
350198,PROSPECT,M,02/03/1973 00:00:00,
275785,PROSPECT,F,,
317471,PROSPECT,M,,
260250,PROSPECT,M,12/12/1990 00:00:00,
345179,PROSPECT,M,,
212576,PROSPECT,M,15/03/1981 00:00:00,DE 3SM ATE 4SM
35383,PROSPECT,M,,
180910,PROSPECT,M,,
191325,PROSPECT,F,17/08/1981 00:00:00,
327391,PROSPECT,F,,
43536,PROSPECT,F,,
112374,PROSPECT,M,,DE 14SM ATE 25SM
249103,PROSPECT,F,,
106715,PROSPECT,M,,
288952,PROSPECT,M,,DE 4SM ATE 8SM
73989,PROSPECT,M,,
17985,PROSPECT,F,11/02/1988 00:00:00,DE 4SM ATE 8SM
31541,PROSPECT,F,22/01/1992 00:00:00,DE 3SM ATE 4SM
181253,PROSPECT,F,26/01/1957 00:00:00,DE 14SM ATE 25SM
121139,PROSPECT,M,21/09/1978 00:00:00,DE 4SM ATE 8SM
111741,PROSPECT,M,,DE 3SM ATE 4SM
200496,PROSPECT,F,,
216927,PROSPECT,F,,
135736,PROSPECT,F,06/12/1990 00:00:00,DE 4SM ATE 8SM
32541,PROSPECT,M,,
56577,PROSPECT,F,,
73559,PROSPECT,F,,
73178,PROSPECT,M,25/04/1964 00:00:00,
325773,PROSPECT,M,31/03/1976 00:00:00,DE 8SM ATE 14SM
91823,PROSPECT,M,,DE 3SM ATE 4SM
306887,PROSPECT,M,,DE 4SM ATE 8SM
81789,PROSPECT,M,27/11/1981 00:00:00,DE 4SM ATE 8SM
307256,PROSPECT,F,10/08/1978 00:00:00,
178341,PROSPECT,F,31/05/1982 00:00:00,DE 14SM ATE 25SM
344475,PROSPECT,M,13/01/1984 00:00:00,DE 4SM ATE 8SM
151277,PROSPECT,F,,DE 8SM ATE 14SM
23470,PROSPECT,M,,DE 3SM ATE 4SM
243912,PROSPECT,F,22/01/1975 00:00:00,DE 8SM ATE 14SM
334145,PROSPECT,F,,DE 4SM ATE 8SM
259285,PROSPECT,F,,DE 3SM ATE 4SM
186851,PROSPECT,F,,
21290,PROSPECT,F,,
252579,PROSPECT,M,,DE 4SM ATE 8SM
352271,PROSPECT,M,,
145576,PROSPECT,M,,
175623,PROSPECT,M,,
214556,PROSPECT,M,,
347744,PROSPECT,M,12/11/1981 00:00:00,DE 3SM ATE 4SM
316404,PROSPECT,M,,
264429,PROSPECT,F,,DE 4SM ATE 8SM
41533,PROSPECT,F,,
59973,PROSPECT,M,,DE 4SM ATE 8SM
341869,PROSPECT,M,07/06/1981 00:00:00,DE 4SM ATE 8SM
211627,PROSPECT,F,,
297934,PROSPECT,M,28/02/1952 00:00:00,
103515,PROSPECT,F,,DE 3SM ATE 4SM
156265,PROSPECT,F,,
97779,PROSPECT,M,,
260124,PROSPECT,F,,
307328,PROSPECT,M,26/07/1988 00:00:00,DE 4SM ATE 8SM
6811,PROSPECT,M,,
274095,PROSPECT,F,,DE 8SM ATE 14SM
146124,PROSPECT,M,,
333838,PROSPECT,F,,
170730,PROSPECT,F,,
345688,PROSPECT,M,,DE 4SM ATE 8SM
227383,PROSPECT,F,,
18397,PROSPECT,M,,
368449,PROSPECT,M,,
361049,PROSPECT,M,,
109776,PROSPECT,F,,
7837,PROSPECT,F,,
139459,PROSPECT,F,,
181992,PROSPECT,M,,
142937,PROSPECT,M,22/07/1958 00:00:00,
198271,PROSPECT,M,,
207344,PROSPECT,F,,
328092,PROSPECT,F,,
1203,PROSPECT,M,25/10/1985 00:00:00,DE 14SM ATE 25SM
26227,PROSPECT,M,,
151769,PROSPECT,M,,
255267,PROSPECT,F,,
290023,PROSPECT,M,,
188958,PROSPECT,F,,
59924,PROSPECT,M,31/07/1986 00:00:00,DE 4SM ATE 8SM
283592,PROSPECT,M,15/03/1981 00:00:00,DE 8SM ATE 14SM
215878,PROSPECT,F,19/05/1952 00:00:00,DE 8SM ATE 14SM
246915,PROSPECT,M,,
230446,PROSPECT,M,01/01/2000 00:00:00,
295159,PROSPECT,F,,
321032,PROSPECT,F,,
244293,PROSPECT,F,,DE 3SM ATE 4SM
47562,PROSPECT,M,,DE 3SM ATE 4SM
16159,PROSPECT,M,,
43814,PROSPECT,M,,DE 3SM ATE 4SM
369154,PROSPECT,F,,
206686,PROSPECT,M,,DE 8SM ATE 14SM
302943,PROSPECT,F,02/03/1982 00:00:00,DE 14SM ATE 25SM
267118,PROSPECT,M,,
83499,PROSPECT,F,,
337378,PROSPECT,M,,DE 3SM ATE 4SM
145657,PROSPECT,M,07/04/1976 00:00:00,DE 4SM ATE 8SM
40328,PROSPECT,F,,
359437,PROSPECT,F,16/01/1955 00:00:00,DE 3SM ATE 4SM
122603,PROSPECT,M,24/06/1949 00:00:00,DE 4SM ATE 8SM
156989,PROSPECT,F,17/10/1982 00:00:00,DE 3SM ATE 4SM
118932,PROSPECT,F,,
268295,PROSPECT,M,,
217038,PROSPECT,F,,
133841,PROSPECT,M,,
131956,PROSPECT,F,,
275659,PROSPECT,M,22/02/1962 00:00:00,DE 3SM ATE 4SM
320245,PROSPECT,M,,DE 8SM ATE 14SM
11860,PROSPECT,M,19/12/1958 00:00:00,DE 4SM ATE 8SM
75786,PROSPECT,F,,
245321,PROSPECT,F,,
337637,PROSPECT,M,,DE 3SM ATE 4SM
316611,PROSPECT,M,,DE 3SM ATE 4SM
297310,PROSPECT,M,,
351048,PROSPECT,M,18/11/1976 00:00:00,
198545,PROSPECT,F,,
6288,PROSPECT,M,,DE 14SM ATE 25SM
82196,PROSPECT,F,,
105510,PROSPECT,M,,
50862,PROSPECT,M,,DE 3SM ATE 4SM
244454,PROSPECT,F,07/07/1952 00:00:00,DE 4SM ATE 8SM
1013,PROSPECT,F,,
240548,PROSPECT,F,,DE 3SM ATE 4SM
320793,PROSPECT,F,,DE 4SM ATE 8SM
339178,PROSPECT,M,,
174925,PROSPECT,M,10/09/1980 00:00:00,DE 14SM ATE 25SM
21078,PROSPECT,F,,
133036,PROSPECT,M,01/01/2000 00:00:00,
159018,PROSPECT,M,30/04/1980 00:00:00,DE 8SM ATE 14SM
337534,PROSPECT,M,,DE 2SM ATE 3SM
43371,PROSPECT,M,01/12/1981 00:00:00,DE 4SM ATE 8SM
358608,PROSPECT,M,,DE 4SM ATE 8SM
367602,PROSPECT,M,,
40503,PROSPECT,M,,
122076,PROSPECT,M,,
350146,PROSPECT,F,,
90077,PROSPECT,M,,DE 3SM ATE 4SM
104391,PROSPECT,M,29/03/1984 00:00:00,DE 3SM ATE 4SM
300309,PROSPECT,F,01/10/1964 00:00:00,DE 4SM ATE 8SM
181851,PROSPECT,M,,
83292,PROSPECT,M,,
162585,PROSPECT,M,,DE 3SM ATE 4SM
41255,PROSPECT,F,16/02/1971 00:00:00,DE 3SM ATE 4SM
66197,PROSPECT,F,,
246879,PROSPECT,I,,DE 4SM ATE 8SM
352956,PROSPECT,M,01/01/2000 00:00:00,DE 4SM ATE 8SM
302202,PROSPECT,F,,
197447,PROSPECT,F,,DE 3SM ATE 4SM
311097,PROSPECT,F,,
90248,PROSPECT,F,,DE 3SM ATE 4SM
128172,PROSPECT,F,17/04/1961 00:00:00,DE 4SM ATE 8SM
288774,PROSPECT,F,,
327906,PROSPECT,M,,
202718,PROSPECT,F,07/08/1980 00:00:00,
11682,PROSPECT,M,19/09/1990 00:00:00,DE 2SM ATE 3SM
14599,PROSPECT,M,,
156059,PROSPECT,M,,DE 14SM ATE 25SM
243478,PROSPECT,F,,
3747,PROSPECT,F,05/09/1985 00:00:00,DE 4SM ATE 8SM
105269,PROSPECT,M,,
159236,PROSPECT,M,,DE 3SM ATE 4SM
49115,PROSPECT,F,,
135866,PROSPECT,F,,
258277,PROSPECT,M,29/11/1971 00:00:00,
49012,PROSPECT,M,,DE 4SM ATE 8SM
163085,PROSPECT,F,,
184727,PROSPECT,M,23/02/1989 00:00:00,DE 14SM ATE 25SM
195317,PROSPECT,F,,
64088,PROSPECT,F,,
126552,PROSPECT,F,29/05/1975 00:00:00,
28060,PROSPECT,M,,
231827,PROSPECT,M,,
210574,PROSPECT,M,,
24049,PROSPECT,M,,
370970,PROSPECT,M,,
24127,PROSPECT,F,,
19861,PROSPECT,F,,DE 3SM ATE 4SM
226694,PROSPECT,M,,
195978,PROSPECT,F,,
20030,PROSPECT,F,,
329219,PROSPECT,F,05/09/1984 00:00:00,DE 4SM ATE 8SM
317293,PROSPECT,M,28/03/1985 00:00:00,
54412,PROSPECT,M,08/12/1978 00:00:00,DE 4SM ATE 8SM
76318,PROSPECT,M,,
332549,PROSPECT,M,,DE 8SM ATE 14SM
110254,PROSPECT,F,,DE 4SM ATE 8SM
265298,PROSPECT,M,,
325221,PROSPECT,F,,
32789,PROSPECT,F,07/02/1996 00:00:00,DE 8SM ATE 14SM
308643,PROSPECT,M,,
155505,PROSPECT,M,25/10/1988 00:00:00,DE 4SM ATE 8SM
140739,PROSPECT,M,,
7684,PROSPECT,F,29/09/1985 00:00:00,DE 8SM ATE 14SM
224569,PROSPECT,M,,
343474,PROSPECT,M,18/09/1978 00:00:00,DE 4SM ATE 8SM
178924,PROSPECT,M,,
155227,PROSPECT,M,01/08/1967 00:00:00,DE 14SM ATE 25SM
81888,PROSPECT,F,,
173805,PROSPECT,M,,
205843,PROSPECT,M,,DE 3SM ATE 4SM
97667,PROSPECT,F,,DE 3SM ATE 4SM
80176,PROSPECT,F,02/01/2001 00:00:00,DE 3SM ATE 4SM
92132,PROSPECT,M,,
191273,PROSPECT,F,19/09/1981 00:00:00,
172941,PROSPECT,M,,DE 4SM ATE 8SM
72184,PROSPECT,F,,
316338,PROSPECT,M,,
31125,PROSPECT,M,16/09/1994 00:00:00,
176531,PROSPECT,I,,DE 4SM ATE 8SM
320210,PROSPECT,M,,
66177,PROSPECT,M,,
351283,PROSPECT,F,,DE 3SM ATE 4SM
281728,PROSPECT,F,,
172879,PROSPECT,F,23/09/1976 00:00:00,
114115,PROSPECT,M,,
41331,PROSPECT,F,,
131141,PROSPECT,M,,
331272,PROSPECT,F,,DE 4SM ATE 8SM
301194,PROSPECT,M,,
206356,PROSPECT,F,01/10/1992 00:00:00,DE 3SM ATE 4SM
204705,PROSPECT,M,,
10779,PROSPECT,M,,
151944,PROSPECT,F,,
328648,PROSPECT,M,02/12/1965 00:00:00,DE 8SM ATE 14SM
76961,PROSPECT,M,,DE 4SM ATE 8SM
184212,PROSPECT,M,03/03/1948 00:00:00,DE 4SM ATE 8SM
297662,PROSPECT,M,,
238496,PROSPECT,M,,
271047,PROSPECT,F,20/07/1955 00:00:00,DE 14SM ATE 25SM
336016,PROSPECT,M,,
358732,PROSPECT,F,,DE 3SM ATE 4SM
257969,PROSPECT,M,,
113808,PROSPECT,M,,
9298,PROSPECT,M,,DE 8SM ATE 14SM
350458,PROSPECT,M,22/09/1950 00:00:00,DE 8SM ATE 14SM
59339,PROSPECT,F,,DE 4SM ATE 8SM
197660,PROSPECT,F,,
235533,PROSPECT,F,,DE 4SM ATE 8SM
102463,PROSPECT,M,,
262680,PROSPECT,F,23/01/1985 00:00:00,
154506,PROSPECT,F,,DE 8SM ATE 14SM
114350,PROSPECT,M,04/11/1998 00:00:00,DE 3SM ATE 4SM
58400,PROSPECT,F,,ACIMA DE 25SM
68332,PROSPECT,F,,
149066,PROSPECT,M,,
197019,PROSPECT,F,,
113313,PROSPECT,M,,DE 3SM ATE 4SM
274482,PROSPECT,F,,
25742,PROSPECT,F,,
24338,PROSPECT,F,,
337326,PROSPECT,M,01/05/1976 00:00:00,
367872,PROSPECT,M,,DE 4SM ATE 8SM
174274,PROSPECT,F,,
354838,PROSPECT,M,,DE 14SM ATE 25SM
253408,PROSPECT,M,,
118330,PROSPECT,M,10/10/1971 00:00:00,DE 4SM ATE 8SM
85370,PROSPECT,M,,DE 8SM ATE 14SM
310239,PROSPECT,F,,
57168,PROSPECT,F,,DE 2SM ATE 3SM
297887,PROSPECT,M,27/05/1971 00:00:00,DE 8SM ATE 14SM
241254,PROSPECT,M,,
160812,PROSPECT,F,,
112047,PROSPECT,I,11/05/1980 00:00:00,DE 3SM ATE 4SM
193784,PROSPECT,M,26/08/1931 00:00:00,DE 4SM ATE 8SM
303598,PROSPECT,M,11/11/1984 00:00:00,DE 2SM ATE 3SM
347817,PROSPECT,M,,
190102,PROSPECT,M,,DE 8SM ATE 14SM
302419,PROSPECT,M,,DE 8SM ATE 14SM
118699,PROSPECT,M,,DE 4SM ATE 8SM
193226,PROSPECT,F,,
38559,PROSPECT,M,,
110690,PROSPECT,I,,
319776,PROSPECT,M,,
44077,PROSPECT,F,,
107806,PROSPECT,M,,
53977,PROSPECT,F,30/04/2025 00:00:00,
204412,PROSPECT,M,11/12/1975 00:00:00,DE 4SM ATE 8SM
89862,PROSPECT,M,,DE 8SM ATE 14SM
55860,PROSPECT,M,,
264351,PROSPECT,F,,
157610,PROSPECT,M,,
86322,PROSPECT,F,,
61706,PROSPECT,M,,
276832,PROSPECT,M,,
283116,PROSPECT,M,,DE 4SM ATE 8SM
351516,PROSPECT,F,,
177689,PROSPECT,F,07/03/1959 00:00:00,DE 14SM ATE 25SM
301585,PROSPECT,F,,
125512,PROSPECT,M,,DE 4SM ATE 8SM
8307,PROSPECT,F,09/07/1966 00:00:00,DE 4SM ATE 8SM
334487,PROSPECT,F,,
152002,PROSPECT,M,,
22856,PROSPECT,F,01/09/1965 00:00:00,
228819,PROSPECT,M,,DE 14SM ATE 25SM
74580,PROSPECT,M,,
224832,PROSPECT,F,26/11/1962 00:00:00,DE 4SM ATE 8SM
108345,PROSPECT,M,,
26906,PROSPECT,M,13/09/1977 00:00:00,
21040,PROSPECT,M,,
229604,PROSPECT,M,29/09/1961 00:00:00,DE 8SM ATE 14SM
265548,PROSPECT,M,,
50714,PROSPECT,M,,
295427,PROSPECT,M,,
256069,PROSPECT,F,,
204373,PROSPECT,F,,DE 2SM ATE 3SM
48725,PROSPECT,M,,
90837,PROSPECT,M,08/03/1987 00:00:00,
117670,PROSPECT,M,,
145717,PROSPECT,F,,
61670,PROSPECT,F,03/07/1980 00:00:00,DE 14SM ATE 25SM
188724,PROSPECT,M,,DE 3SM ATE 4SM
283516,PROSPECT,M,22/01/1974 00:00:00,DE 8SM ATE 14SM
182266,PROSPECT,F,,
13713,PROSPECT,M,,DE 4SM ATE 8SM
37319,PROSPECT,M,,DE 8SM ATE 14SM
10726,PROSPECT,M,,DE 4SM ATE 8SM
125633,PROSPECT,M,26/01/1977 00:00:00,DE 4SM ATE 8SM
235831,PROSPECT,M,,
265414,PROSPECT,I,,
311565,PROSPECT,M,,
194827,PROSPECT,F,12/05/1993 00:00:00,DE 8SM ATE 14SM
126589,PROSPECT,M,,
115983,PROSPECT,M,,DE 8SM ATE 14SM
131493,PROSPECT,F,,
83896,PROSPECT,F,,DE 4SM ATE 8SM
204409,PROSPECT,M,,
245494,PROSPECT,F,,
172790,PROSPECT,M,,
268917,PROSPECT,M,,DE 4SM ATE 8SM
174394,PROSPECT,F,,
161007,PROSPECT,I,,DE 3SM ATE 4SM
293193,PROSPECT,M,,DE 4SM ATE 8SM
61128,PROSPECT,M,24/03/1971 00:00:00,DE 4SM ATE 8SM
148143,PROSPECT,F,,
113233,PROSPECT,M,03/11/1986 00:00:00,
280724,PROSPECT,M,,
84478,PROSPECT,F,,DE 3SM ATE 4SM
152540,PROSPECT,F,17/04/1993 00:00:00,
310660,PROSPECT,M,14/08/1952 00:00:00,
223769,PROSPECT,M,,
48914,PROSPECT,F,,
196037,PROSPECT,F,,
106818,PROSPECT,M,,
343878,PROSPECT,M,,DE 4SM ATE 8SM
196487,PROSPECT,M,23/01/1978 00:00:00,DE 3SM ATE 4SM
352765,PROSPECT,F,,DE 4SM ATE 8SM
257732,PROSPECT,M,,
174588,PROSPECT,F,,DE 4SM ATE 8SM
201708,PROSPECT,F,,
81613,PROSPECT,F,18/05/1982 00:00:00,DE 4SM ATE 8SM
125125,PROSPECT,F,,
97746,PROSPECT,M,,
36238,PROSPECT,M,,
332965,PROSPECT,M,,
304403,PROSPECT,M,,
161865,PROSPECT,M,,DE 8SM ATE 14SM
257065,PROSPECT,M,,DE 8SM ATE 14SM
77585,PROSPECT,F,,
123290,PROSPECT,M,,
47710,PROSPECT,F,,
138930,PROSPECT,F,,
145159,PROSPECT,F,,DE 3SM ATE 4SM
291442,PROSPECT,M,,DE 3SM ATE 4SM
82745,PROSPECT,M,,
111927,PROSPECT,M,,
160563,PROSPECT,F,,
296797,PROSPECT,M,01/11/1963 00:00:00,DE 4SM ATE 8SM
364832,PROSPECT,F,17/03/1978 00:00:00,DE 4SM ATE 8SM
39733,PROSPECT,M,,
78000,PROSPECT,F,17/11/1982 00:00:00,
359150,PROSPECT,M,16/06/1969 00:00:00,DE 3SM ATE 4SM
128270,PROSPECT,F,,
84047,PROSPECT,F,,DE 14SM ATE 25SM
247294,PROSPECT,M,22/03/1986 00:00:00,DE 8SM ATE 14SM
368000,PROSPECT,M,01/01/2000 00:00:00,
181247,PROSPECT,M,,DE 3SM ATE 4SM
277948,PROSPECT,M,23/11/1983 00:00:00,DE 8SM ATE 14SM
252896,PROSPECT,F,,DE 3SM ATE 4SM
281803,PROSPECT,M,29/07/1989 00:00:00,DE 3SM ATE 4SM
35619,PROSPECT,M,,
172391,PROSPECT,M,16/12/1976 00:00:00,DE 8SM ATE 14SM
1356,PROSPECT,F,,
3348,PROSPECT,F,,
185797,PROSPECT,F,11/05/1978 00:00:00,DE 8SM ATE 14SM
94817,PROSPECT,M,,
355239,PROSPECT,M,05/05/1982 00:00:00,
354140,PROSPECT,F,16/05/1974 00:00:00,DE 8SM ATE 14SM
59897,PROSPECT,M,,DE 2SM ATE 3SM
180580,PROSPECT,M,,DE 2SM ATE 3SM
212089,PROSPECT,M,,DE 4SM ATE 8SM
147098,PROSPECT,M,14/06/1986 00:00:00,DE 3SM ATE 4SM
110132,PROSPECT,I,,DE 3SM ATE 4SM
290242,PROSPECT,F,07/03/1982 00:00:00,
74979,PROSPECT,F,06/05/1995 00:00:00,DE 8SM ATE 14SM
31962,PROSPECT,M,,
325432,PROSPECT,M,30/04/1980 00:00:00,DE 8SM ATE 14SM
292951,PROSPECT,M,,DE 4SM ATE 8SM
244787,PROSPECT,M,,DE 3SM ATE 4SM
170881,PROSPECT,F,,
56532,PROSPECT,F,,
290956,PROSPECT,F,06/08/1984 00:00:00,DE 4SM ATE 8SM
92368,PROSPECT,M,,ACIMA DE 25SM
255125,PROSPECT,F,,
226162,PROSPECT,M,01/01/2000 00:00:00,
278811,PROSPECT,M,17/12/1970 00:00:00,DE 3SM ATE 4SM
179997,PROSPECT,M,,DE 3SM ATE 4SM
179133,PROSPECT,F,26/04/1978 00:00:00,DE 4SM ATE 8SM
204168,PROSPECT,M,08/04/1984 00:00:00,
84541,PROSPECT,F,,
175841,PROSPECT,F,13/01/1983 00:00:00,
8903,PROSPECT,F,,
262421,PROSPECT,M,,
119992,PROSPECT,M,,
264122,PROSPECT,M,,
88190,PROSPECT,M,19/04/1990 00:00:00,
247457,PROSPECT,M,,DE 4SM ATE 8SM
352016,PROSPECT,F,,
30617,PROSPECT,M,,
66370,PROSPECT,F,,DE 4SM ATE 8SM
107042,PROSPECT,M,,DE 3SM ATE 4SM
366321,PROSPECT,F,,DE 3SM ATE 4SM
25507,PROSPECT,F,,
118017,PROSPECT,F,,
107220,PROSPECT,F,,
26882,PROSPECT,M,,
118861,PROSPECT,M,,
99974,PROSPECT,F,,DE 4SM ATE 8SM
75526,PROSPECT,M,,
354289,PROSPECT,M,,
283285,PROSPECT,M,15/08/1959 00:00:00,DE 4SM ATE 8SM
32599,PROSPECT,M,,
363399,PROSPECT,F,,
163671,PROSPECT,M,26/12/1995 00:00:00,
164614,PROSPECT,M,,DE 4SM ATE 8SM
25326,PROSPECT,F,,DE 3SM ATE 4SM
93603,PROSPECT,F,24/08/1952 00:00:00,DE 8SM ATE 14SM
277272,PROSPECT,M,30/01/1962 00:00:00,DE 4SM ATE 8SM
51923,PROSPECT,M,,
30537,PROSPECT,F,23/10/1980 00:00:00,DE 8SM ATE 14SM
349888,PROSPECT,F,,DE 3SM ATE 4SM
276557,PROSPECT,F,,
53846,PROSPECT,F,27/06/1949 00:00:00,DE 3SM ATE 4SM
247905,PROSPECT,M,19/11/1973 00:00:00,DE 14SM ATE 25SM
146085,PROSPECT,M,,
270272,PROSPECT,M,,DE 4SM ATE 8SM
84517,PROSPECT,F,,DE 4SM ATE 8SM
259265,PROSPECT,M,,DE 4SM ATE 8SM
330034,PROSPECT,M,,
267271,PROSPECT,F,,
140669,PROSPECT,F,,
210313,PROSPECT,M,,
351992,PROSPECT,F,,
61588,PROSPECT,F,12/02/1979 00:00:00,DE 3SM ATE 4SM
215487,PROSPECT,F,01/01/2000 00:00:00,
201941,PROSPECT,M,,DE 8SM ATE 14SM
312425,PROSPECT,M,,
141068,PROSPECT,M,,
77858,PROSPECT,F,,DE 4SM ATE 8SM
67881,PROSPECT,F,,
92512,PROSPECT,F,,DE 4SM ATE 8SM
268414,PROSPECT,M,,
259911,PROSPECT,M,,DE 8SM ATE 14SM
225747,PROSPECT,F,,
25577,PROSPECT,F,,
358421,PROSPECT,M,,DE 14SM ATE 25SM
365335,PROSPECT,F,20/03/1985 00:00:00,DE 8SM ATE 14SM
150309,PROSPECT,M,,
111088,PROSPECT,M,10/07/1995 00:00:00,DE 3SM ATE 4SM
304616,PROSPECT,F,,
170712,PROSPECT,M,,
87137,PROSPECT,F,,
313673,PROSPECT,F,,
51712,PROSPECT,M,06/10/1983 00:00:00,DE 4SM ATE 8SM
128580,PROSPECT,F,24/03/1979 00:00:00,
220860,PROSPECT,M,03/01/1984 00:00:00,DE 4SM ATE 8SM
325143,PROSPECT,M,02/04/1984 00:00:00,DE 8SM ATE 14SM
128565,PROSPECT,M,,
7068,PROSPECT,M,07/12/1979 00:00:00,DE 4SM ATE 8SM
117578,PROSPECT,F,,
105509,PROSPECT,F,,DE 4SM ATE 8SM
365642,PROSPECT,M,,DE 4SM ATE 8SM
186664,PROSPECT,M,,DE 8SM ATE 14SM
140441,PROSPECT,F,24/11/1976 00:00:00,DE 4SM ATE 8SM
129607,PROSPECT,M,,
89367,PROSPECT,M,,
121183,PROSPECT,F,,
199323,PROSPECT,F,23/05/1988 00:00:00,
156638,PROSPECT,F,,
8136,PROSPECT,M,03/04/1982 00:00:00,DE 3SM ATE 4SM
271664,PROSPECT,M,,
334177,PROSPECT,I,,
300635,PROSPECT,M,24/10/1975 00:00:00,DE 4SM ATE 8SM
188338,PROSPECT,M,,
171865,PROSPECT,M,28/05/1986 00:00:00,
275776,PROSPECT,F,,
239093,PROSPECT,F,,
3915,PROSPECT,M,17/09/1990 00:00:00,DE 3SM ATE 4SM
289041,PROSPECT,F,,
370074,PROSPECT,F,,
260369,PROSPECT,F,,DE 4SM ATE 8SM
70715,PROSPECT,M,,
257367,PROSPECT,M,17/07/1982 00:00:00,DE 4SM ATE 8SM
366429,PROSPECT,M,,
300070,PROSPECT,F,,DE 3SM ATE 4SM
345106,PROSPECT,F,,
31641,PROSPECT,M,,
193866,PROSPECT,F,21/08/1983 00:00:00,DE 14SM ATE 25SM
150090,PROSPECT,M,,
344646,PROSPECT,F,06/11/1986 00:00:00,DE 4SM ATE 8SM
273526,PROSPECT,M,06/11/1982 00:00:00,DE 4SM ATE 8SM
36291,PROSPECT,F,22/08/1971 00:00:00,DE 3SM ATE 4SM
23617,PROSPECT,F,07/02/1984 00:00:00,DE 4SM ATE 8SM
190672,PROSPECT,M,17/03/1994 00:00:00,
311102,PROSPECT,M,,
175188,PROSPECT,F,17/10/1980 00:00:00,
120106,PROSPECT,M,,DE 4SM ATE 8SM
70861,PROSPECT,F,02/04/1991 00:00:00,DE 4SM ATE 8SM
166578,PROSPECT,M,06/08/1987 00:00:00,DE 4SM ATE 8SM
237973,PROSPECT,M,21/04/1984 00:00:00,DE 4SM ATE 8SM
342746,PROSPECT,M,26/08/1965 00:00:00,DE 8SM ATE 14SM
65369,PROSPECT,F,22/12/1990 00:00:00,DE 4SM ATE 8SM
123709,PROSPECT,M,12/12/1951 00:00:00,
141373,PROSPECT,F,,
211532,PROSPECT,F,,
65360,PROSPECT,M,08/09/1980 00:00:00,DE 4SM ATE 8SM
326736,PROSPECT,F,17/05/1955 00:00:00,
229632,PROSPECT,M,,
93957,PROSPECT,M,,DE 8SM ATE 14SM
94269,PROSPECT,M,,
332417,PROSPECT,M,,DE 3SM ATE 4SM
5704,PROSPECT,M,,DE 4SM ATE 8SM
161779,PROSPECT,M,02/08/1952 00:00:00,
41413,PROSPECT,M,,
19031,PROSPECT,M,,
194724,PROSPECT,M,02/07/1969 00:00:00,DE 3SM ATE 4SM
121211,PROSPECT,M,,
32694,PROSPECT,M,,
193025,PROSPECT,M,,DE 4SM ATE 8SM
11949,PROSPECT,F,,
73508,PROSPECT,M,,
29874,PROSPECT,F,,
167491,PROSPECT,M,,
344782,PROSPECT,F,28/04/1992 00:00:00,DE 3SM ATE 4SM
96014,PROSPECT,F,20/03/1979 00:00:00,DE 8SM ATE 14SM
16042,PROSPECT,M,17/04/1945 00:00:00,
339134,PROSPECT,F,07/09/1991 00:00:00,DE 8SM ATE 14SM
46287,PROSPECT,F,,
233617,PROSPECT,F,,
57388,PROSPECT,M,,
67074,PROSPECT,F,,
62821,PROSPECT,M,,
81148,PROSPECT,F,06/07/1994 00:00:00,DE 4SM ATE 8SM
302789,PROSPECT,M,,
194923,PROSPECT,M,13/02/1962 00:00:00,DE 8SM ATE 14SM
27989,PROSPECT,M,,
250134,PROSPECT,M,,
360693,PROSPECT,F,,
167292,PROSPECT,M,,
351459,PROSPECT,F,,DE 4SM ATE 8SM
72651,PROSPECT,F,,
255798,PROSPECT,M,,
6170,PROSPECT,F,,
61934,PROSPECT,F,,DE 3SM ATE 4SM
285417,PROSPECT,F,,
192611,PROSPECT,M,01/12/1987 00:00:00,
259227,PROSPECT,M,,DE 3SM ATE 4SM
338500,PROSPECT,M,,
55124,PROSPECT,M,,
35582,PROSPECT,F,,DE 4SM ATE 8SM
312318,PROSPECT,M,,
300558,PROSPECT,M,,DE 4SM ATE 8SM
95122,PROSPECT,M,24/06/1983 00:00:00,DE 14SM ATE 25SM
36438,PROSPECT,M,,
338277,PROSPECT,M,,
276397,PROSPECT,F,,
110280,PROSPECT,F,,DE 4SM ATE 8SM
172892,PROSPECT,F,13/06/1993 00:00:00,DE 4SM ATE 8SM
179206,PROSPECT,F,16/12/1956 00:00:00,DE 8SM ATE 14SM
354461,PROSPECT,M,,DE 14SM ATE 25SM
235152,PROSPECT,M,,DE 3SM ATE 4SM
362543,PROSPECT,M,28/09/1992 00:00:00,
6307,PROSPECT,F,,
353867,PROSPECT,M,10/04/1980 00:00:00,
101796,PROSPECT,F,,
168577,PROSPECT,F,,
25080,PROSPECT,F,,
296628,PROSPECT,M,,
256264,PROSPECT,M,,DE 3SM ATE 4SM
347922,PROSPECT,F,06/02/1960 00:00:00,
193805,PROSPECT,M,,
222999,PROSPECT,M,29/04/1983 00:00:00,DE 14SM ATE 25SM
319262,PROSPECT,F,,
224047,PROSPECT,M,,
171511,PROSPECT,M,,
172385,PROSPECT,F,,DE 3SM ATE 4SM
204138,PROSPECT,M,16/02/1979 00:00:00,DE 3SM ATE 4SM
47359,PROSPECT,M,,
346651,PROSPECT,F,,DE 3SM ATE 4SM
144332,PROSPECT,M,,
